species,pi,xi,kernel,TL,OI,FT
species375,0.2,0.055,Exponential,6.413746115837786,0.15009051742099785,carnivore
species376,0.2,0.055,Exponential,6.528148052567761,0.14166127937984793,carnivore
species377,0.2,0.055,Exponential,6.606050530320609,0.10265939883505924,carnivore
species378,0.2,0.055,Exponential,6.6060505303206085,0.10265939883505926,carnivore
species379,0.2,0.055,Exponential,6.623004865306521,0.10124601889984969,carnivore
species380,0.2,0.055,Exponential,6.623004865306523,0.10124601889984969,carnivore
species381,0.2,0.055,Exponential,6.632296425830363,0.0963498975281126,carnivore
species382,0.2,0.055,Exponential,6.6322964258303605,0.0963498975281126,carnivore
species383,0.2,0.055,Exponential,6.641500704226645,0.09160718900103614,carnivore
species384,0.2,0.055,Exponential,6.6937167364940695,0.0874132724859326,carnivore
species385,0.2,0.055,Exponential,6.709923282000474,0.0943430358002954,carnivore
species386,0.2,0.055,Exponential,6.726026855083612,0.09438355914288041,carnivore
species387,0.2,0.055,Exponential,6.781076352263307,0.10376449174141217,carnivore
species388,0.2,0.055,Exponential,6.796129368644279,0.10971812175795767,carnivore
species389,0.2,0.055,Exponential,6.811431693640956,0.11012133526184811,carnivore
species390,0.2,0.055,Exponential,6.811431693640953,0.11012133526184811,carnivore
species391,0.2,0.055,Exponential,6.827020863412118,0.11326860633782726,carnivore
species392,0.2,0.055,Exponential,6.84649920630547,0.1079332128541192,carnivore
species393,0.2,0.055,Exponential,6.846499206305469,0.1079332128541192,carnivore
species394,0.2,0.055,Exponential,6.846499206305471,0.1079332128541192,carnivore
species395,0.2,0.055,Exponential,6.872753351056354,0.1180218933899826,carnivore
species396,0.2,0.055,Exponential,6.9733174895709045,0.12171616923006752,carnivore
species397,0.2,0.055,Exponential,6.9901317383625905,0.12383040155449568,carnivore
species398,0.2,0.055,Exponential,7.041310403166203,0.12338345713530488,carnivore
species399,0.2,0.055,Exponential,7.0413104031662,0.12338345713530488,carnivore
species400,0.2,0.055,Exponential,7.041310403166202,0.12338345713530488,carnivore
