species,pi,xi,kernel,TL,OI,FT
species386,0.2,0.055,Exponential,5.927725797561209,0.1376143825025319,carnivore
species387,0.2,0.055,Exponential,5.927725797561206,0.1376143825025319,carnivore
species388,0.2,0.055,Exponential,5.93610819163435,0.13509406784249128,carnivore
species389,0.2,0.055,Exponential,5.936108191634352,0.13509406784249128,carnivore
species390,0.2,0.055,Exponential,5.965859612596866,0.14276149356653356,carnivore
species391,0.2,0.055,Exponential,5.974558601328267,0.13996344551015213,carnivore
species392,0.2,0.055,Exponential,5.983529433457524,0.13691944545531376,carnivore
species393,0.2,0.055,Exponential,6.096859220331272,0.16633731680972683,carnivore
species394,0.2,0.055,Exponential,6.1544124844151575,0.1556153385491247,carnivore
species395,0.2,0.055,Exponential,6.186155423277337,0.1523826630803281,carnivore
species396,0.2,0.055,Exponential,6.249839002545835,0.15287572445719155,carnivore
species397,0.2,0.055,Exponential,6.249839002545837,0.15287572445719155,carnivore
species398,0.2,0.055,Exponential,6.249839002545836,0.15287572445719155,carnivore
species399,0.2,0.055,Exponential,6.249839002545837,0.15287572445719155,carnivore
species400,0.2,0.055,Exponential,6.270640259881105,0.16151234858209376,carnivore
